2.690900000000000000e+04
1.402900000000000000e+04
1.086100000000000000e+04
9.199000000000000000e+03
8.198000000000000000e+03
7.442000000000000000e+03
6.830000000000000000e+03
6.312000000000000000e+03
5.962000000000000000e+03
5.626000000000000000e+03
5.346000000000000000e+03
5.090000000000000000e+03
4.902000000000000000e+03
4.724000000000000000e+03
4.532000000000000000e+03
4.365000000000000000e+03
4.226000000000000000e+03
4.072000000000000000e+03
3.940000000000000000e+03
3.822000000000000000e+03
3.707000000000000000e+03
3.597000000000000000e+03
3.484000000000000000e+03
3.379000000000000000e+03
3.292000000000000000e+03
3.200000000000000000e+03
3.119000000000000000e+03
3.052000000000000000e+03
2.991000000000000000e+03
2.921000000000000000e+03
2.851000000000000000e+03
2.805000000000000000e+03
2.750000000000000000e+03
2.711000000000000000e+03
2.656000000000000000e+03
2.611000000000000000e+03
2.564000000000000000e+03
2.518000000000000000e+03
2.487000000000000000e+03
2.460000000000000000e+03
2.414000000000000000e+03
2.384000000000000000e+03
2.344000000000000000e+03
2.310000000000000000e+03
2.267000000000000000e+03
2.243000000000000000e+03
2.202000000000000000e+03
2.176000000000000000e+03
2.129000000000000000e+03
2.105000000000000000e+03
2.084000000000000000e+03
2.059000000000000000e+03
2.033000000000000000e+03
2.003000000000000000e+03
1.972000000000000000e+03
1.950000000000000000e+03
1.926000000000000000e+03
1.896000000000000000e+03
1.868000000000000000e+03
1.842000000000000000e+03
1.821000000000000000e+03
1.793000000000000000e+03
1.766000000000000000e+03
1.734000000000000000e+03
1.714000000000000000e+03
1.694000000000000000e+03
1.675000000000000000e+03
1.660000000000000000e+03
1.635000000000000000e+03
1.616000000000000000e+03
1.595000000000000000e+03
1.577000000000000000e+03
1.556000000000000000e+03
1.538000000000000000e+03
1.530000000000000000e+03
1.512000000000000000e+03
1.495000000000000000e+03
1.478000000000000000e+03
1.462000000000000000e+03
1.449000000000000000e+03
